Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Will Frazier,,3.8,0.9,-0.1
Lucas Nogueira,93.1,3.7,0.7,0
Hank Finkel,88.3,3.4,0.9,0
Aron Baynes,87.7,3.9,0.6,0.1
Ervin Johnson,79.1,3.9,1.3,0.7
Carlos Rogers,78.1,4,0.9,0.9
Greg Smith,77.0,4,0.2,0.2
Alex Len,76.7,3.4,1.3,0.2
Rich Niemann,73.9,4.4,1.4,0.2
Erick Dampier,70.4,4,1.5,0.9
Ed Mikan,70.1,2.7,0.8,NA
