,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1946-47,25,WSC,BAA,,7,,8,,,,,22
1947-48,26,WSC,BAA,,7,,8,,,,,20
1948-49,27,WSC,BAA,,8,,9,9,,,,19
1949-50,28,WSC,NBA,,9,,7,8,,,,19
1950-51,29,WSC,NBA,,2,,6,6,,,,10
Career,,,TOT,,9,,9,,,,,22
,,,NBA,,9,,7,8,,,,19
,,,BAA,,8,,9,,,,,22
,,,,,,,,,,,,
