,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2014-15,18,GEORGIA,32,583,57,137,0,1,46,71,56,136,8,10,45,30,67,160,.416,.000,.648,18.2,5.0,4.3,0.3
2015-16,19,GEORGIA,34,1020,212,427,8,15,130,166,89,273,27,9,62,76,92,562,.496,.533,.783,30.0,16.5,8.0,0.8
2016-17,20,GEORGIA,29,842,179,345,21,43,149,208,72,197,43,21,43,72,79,528,.519,.488,.716,29.0,18.2,6.8,1.5
2017-18,21,GEORGIA,33,1131,207,446,29,85,193,241,116,283,51,15,49,67,72,636,.464,.341,.801,34.3,19.3,8.6,1.5
Career,,,128,3576,655,1355,58,144,518,686,333,889,129,55,199,245,310,1886,.483,.403,.755,27.9,14.7,6.9,1.0
