,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1979-80,19,HOUSTON,27,468,61,117,,,29,58,,115,,12,12,19,52,151,.521,,.500,17.3,5.6,4.3,
1980-81,20,HOUSTON,39,860,123,205,,,48,88,,191,,29,49,48,87,294,.600,,.545,22.1,7.5,4.9,
1981-82,21,HOUSTON,33,1084,177,293,,,55,95,,249,,46,24,66,98,409,.604,,.579,32.8,12.4,7.5,
1982-83,22,HOUSTON,34,1006,193,328,,,82,146,,232,,50,47,70,103,468,.588,,.562,29.6,13.8,6.8,
Career,,,133,3418,554,943,,,214,387,,787,,137,132,203,340,1322,.587,,.553,25.7,9.9,5.9,
