,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1985-86,23,MIL,NBA,,6,13,1,1,6,13,6,9,5,6,9,10,5,3,4,5,17,23.6
1986-87,24,MIL,NBA,,10,20,2,3,9,17,7,12,6,6,12,9,5,3,5,5,26,25.9
1987-88,25,MIL,NBA,,11,19,1,1,11,19,9,9,5,5,7,5,4,3,5,5,24,21.6
1988-89,26,SEA,NBA,,8,13,1,3,8,13,9,12,3,4,5,4,5,3,5,4,25,27.1
1989-90,27,ORL,NBA,,13,25,1,2,13,24,10,14,5,10,12,9,7,5,7,6,34,29.9
1990-91,28,ORL,NBA,,10,21,2,4,10,20,14,17,5,10,14,9,4,3,6,5,27,28.3
1991-92,29,ORL,NBA,,11,23,1,3,10,20,12,14,5,6,10,11,4,2,5,5,30,26.9
1995-96,33,MIL,NBA,,4,10,1,3,4,10,3,6,3,4,5,4,4,1,3,3,9,8.8
Career,,,,,13,25,2,4,13,24,14,17,6,10,14,11,7,5,7,6,34,29.9
4 Seasons,,MIL,NBA,,11,20,2,3,11,19,9,12,6,6,12,10,5,3,5,5,26,25.9
3 Seasons,,ORL,NBA,,13,25,2,4,13,24,14,17,5,10,14,11,7,5,7,6,34,29.9
1 Season,,SEA,NBA,,8,13,1,3,8,13,9,12,3,4,5,4,5,3,5,4,25,27.1
