Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,20,BOS,BAA,NA,21,NA,NA,87,315,0.276,30,56,0.536,NA,65,40,204
1949-50,21,TOT,NBA,NA,61,NA,NA,111,425,0.261,47,89,0.528,NA,91,91,269
1949-50,21,BOS,NBA,NA,37,NA,NA,72,275,0.262,33,58,0.569,NA,64,62,177
1949-50,21,STB,NBA,NA,24,NA,NA,39,150,0.26,14,31,0.452,NA,27,29,92
Career,NA,,TOT,NA,82,NA,NA,198,740,0.268,77,145,0.531,NA,156,131,473
,NA,,NBA,NA,61,NA,NA,111,425,0.261,47,89,0.528,NA,91,91,269
,NA,,BAA,NA,21,NA,NA,87,315,0.276,30,56,0.536,NA,65,40,204
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BOS,BAA,NA,58,NA,NA,159,590,0.269,63,114,0.553,NA,129,102,381
1 season,NA,STB,NBA,NA,24,NA,NA,39,150,0.26,14,31,0.452,NA,27,29,92
