Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,20,BOS,BAA,NA,21,NA,NA,NA,NA,0.276,NA,NA,0.536,NA,NA,NA,NA
1949-50,21,TOT,NBA,NA,61,NA,NA,NA,NA,0.261,NA,NA,0.528,NA,NA,NA,NA
1949-50,21,BOS,NBA,NA,37,NA,NA,NA,NA,0.262,NA,NA,0.569,NA,NA,NA,NA
1949-50,21,STB,NBA,NA,24,NA,NA,NA,NA,0.26,NA,NA,0.452,NA,NA,NA,NA
Career,NA,,TOT,NA,82,NA,NA,NA,NA,0.268,NA,NA,0.531,NA,NA,NA,NA
,NA,,NBA,NA,61,NA,NA,NA,NA,0.261,NA,NA,0.528,NA,NA,NA,NA
,NA,,BAA,NA,21,NA,NA,NA,NA,0.276,NA,NA,0.536,NA,NA,NA,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BOS,BAA,NA,58,NA,NA,NA,NA,0.269,NA,NA,0.553,NA,NA,NA,NA
1 season,NA,STB,NBA,NA,24,NA,NA,NA,NA,0.26,NA,NA,0.452,NA,NA,NA,NA
