,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2001-02,26,DEN,NBA,C,27,408,.402,9.9,.909,.379,.144,.136,.250,.091,.408,.460,.316,.556,.303,.333,.694,.000,0,1.000,.000,,0,0
2002-03,27,SAS,NBA,C,12,46,.235,12.9,.824,.235,.176,.176,.235,.176,.214,.500,.000,.000,.250,.333,.333,.000,0,.000,.333,.000,0,0
2003-04,28,TOR,NBA,C,7,40,.571,9.1,1.000,.286,.286,.286,.143,.000,.571,.500,.500,.500,1.000,,.750,.000,0,,,,0,0
Career,,,NBA,,46,494,.391,10.2,.904,.359,.154,.147,.244,.096,.397,.464,.292,.478,.316,.333,.679,.000,0,.800,.067,.000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,DEN,NBA,,27,408,.402,9.9,.909,.379,.144,.136,.250,.091,.408,.460,.316,.556,.303,.333,.694,.000,0,1.000,.000,,0,0
1 season,,SAS,NBA,,12,46,.235,12.9,.824,.235,.176,.176,.235,.176,.214,.500,.000,.000,.250,.333,.333,.000,0,.000,.333,.000,0,0
1 season,,TOR,NBA,,7,40,.571,9.1,1.000,.286,.286,.286,.143,.000,.571,.500,.500,.500,1.000,,.750,.000,0,,,,0,0
