,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1999-00,18,RUTGERS,29,312,38,82,3,16,35,48,,41,23,14,0,,,114,.463,.188,.729,10.8,3.9,1.4,0.8
2001-02,20,MANHATTAN,29,1055,180,395,39,95,164,188,,114,69,43,6,,,563,.456,.411,.872,36.4,19.4,3.9,2.4
2002-03,21,MANHATTAN,30,1166,231,508,56,145,221,245,,169,87,58,11,,,739,.455,.386,.902,38.9,24.6,5.6,2.9
2003-04,22,MANHATTAN,31,1121,234,529,68,182,208,241,,122,50,60,4,,,744,.442,.374,.863,36.2,24.0,3.9,1.6
Career,,,119,3654,683,1514,166,438,628,722,,446,229,175,21,,,2160,.451,.379,.870,30.7,18.2,3.7,1.9
