,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2012-13,20,DEN,NBA,PF,7,26,,,100%,,,-3.2,-8.5,1,0,0,0,1,0,6,0,2
2013-14,21,DEN,NBA,PF,52,789,,,21%,75%,4%,-3.1,-1.2,17,19,37,4,28,2,62,5,16
2014-15,22,TOT,NBA,PF,10,119,,,68%,32%,,+16.3,+19.2,1,3,8,0,6,0,19,1,5
2014-15,22,SAC,NBA,PF,6,61,,,57%,43%,,+5.3,+9.2,1,2,3,0,6,0,6,1,1
2014-15,22,DET,NBA,PF,4,58,,,80%,20%,,+29.0,+30.9,0,1,5,0,0,0,13,0,4
Career,,,NBA,,69,934,,,29%,67%,4%,-0.6,+1.2,19,22,45,4,35,2,87,6,23
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,DEN,NBA,,59,815,,,23%,73%,4%,-3.1,-1.4,18,19,37,4,29,2,68,5,18
1 season,,SAC,NBA,,6,61,,,57%,43%,,+5.3,+9.2,1,2,3,0,6,0,6,1,1
1 season,,DET,NBA,,4,58,,,80%,20%,,+29.0,+30.9,0,1,5,0,0,0,13,0,4
