Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2012-13,20,DEN,NBA,PF,7,0,26,7.8,23.3,0.333,0,1.9,0,7.8,21.4,0.364,1.9,3.9,0.5,1.9,1.9,3.9,5.8,1.9,0,1.9,5.8,17.5,NA,86,110
2013-14,21,DEN,NBA,PF,52,16,789,5.8,15.9,0.367,1.9,5.8,0.319,4,10,0.395,2.4,3.4,0.709,2.2,6.9,9.1,1.6,1.4,2,3,4.3,15.9,NA,90,108
2014-15,22,TOT,NBA,PF,10,0,119,3.9,16.3,0.237,1.3,7.7,0.167,2.6,8.6,0.3,3.4,4.7,0.727,1.7,6.9,8.6,3.4,3,2.1,2.1,3.9,12.4,NA,79,103
2014-15,22,SAC,NBA,PF,6,0,61,3.3,14.9,0.222,0.8,5.8,0.143,2.5,9.1,0.273,6.6,9.1,0.727,1.7,8.3,9.9,2.5,5,2.5,2.5,3.3,14,NA,82,99
2014-15,22,DET,NBA,PF,4,0,58,4.5,17.8,0.25,1.8,9.8,0.182,2.7,8,0.333,0,0,NA,1.8,5.4,7.1,4.5,0.9,1.8,1.8,4.5,10.7,NA,75,108
Career,NA,,NBA,,69,16,934,5.6,16.1,0.35,1.7,6,0.292,3.9,10.2,0.383,2.5,3.6,0.706,2.2,6.7,8.9,2,1.6,2,2.8,4.3,15.6,NA,88,107
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,DEN,NBA,,59,16,815,5.9,16.1,0.366,1.8,5.7,0.316,4.1,10.4,0.393,2.4,3.4,0.702,2.2,6.7,9,1.7,1.4,1.9,2.9,4.4,16,NA,90,108
1 season,NA,SAC,NBA,,6,0,61,3.3,14.9,0.222,0.8,5.8,0.143,2.5,9.1,0.273,6.6,9.1,0.727,1.7,8.3,9.9,2.5,5,2.5,2.5,3.3,14,NA,82,99
1 season,NA,DET,NBA,,4,0,58,4.5,17.8,0.25,1.8,9.8,0.182,2.7,8,0.333,0,0,NA,1.8,5.4,7.1,4.5,0.9,1.8,1.8,4.5,10.7,NA,75,108
