,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2015-16,23,IND,NBA,PG,4,10,.375,20.8,.500,.000,.000,.375,.125,.500,.500,,,.667,.000,.250,.000,.000,0,1.000,.000,,0,0
2017-18,25,IND,NBA,PG,1,3,,,,,,,,,,,,,,,,,0,,,,0,0
Career,,,NBA,,5,13,.375,20.8,.500,.000,.000,.375,.125,.500,.500,,,.667,.000,.250,.000,.000,0,1.000,.000,,0,0
