,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1963-64,19,WINSTSALST,23,,71,,,,21,,,,,,,,,163,,,,,7.1,,
1964-65,20,WINSTSALST,30,,286,,,,125,176,,211,,,,,,697,,,.710,,23.2,7.0,
1965-66,21,WINSTSALST,25,,292,519,,,162,187,,167,,,,,,746,.563,,.866,,29.8,6.7,
1966-67,22,WINSTSALST,32,,509,839,,,311,391,,218,,,,,,1329,.607,,.795,,41.5,6.8,
Career,,,110,,1158,1358,,,619,754,,596,,,,,,2935,.590,,.793,,26.7,6.9,
