,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1967-68,23,BAL,NBA,,20,,,,,,17,26,,,,,,,,,56,
1968-69,24,BAL,NBA,,20,,,,,,14,17,,,,,,,,,42,
1969-70,25,BAL,NBA,,16,,,,,,14,17,,,,,,,,,40,
1970-71,26,BAL,NBA,,16,,,,,,13,13,,,,,,,,,38,
1971-72,27,TOT,NBA,,12,,,,,,11,14,,,,,,,,,28,
1971-72,27,BAL,NBA,,12,,,,,,10,14,,,,,,,,,28,
1971-72,27,NYK,NBA,,10,,,,,,11,11,,,,,,,,,27,
1972-73,28,NYK,NBA,,12,,,,,,6,7,,,,,,,,,27,
1973-74,29,NYK,NBA,,12,28,,,,,9,10,,,8,10,,,,5,29,
1974-75,30,NYK,NBA,,18,,,,,,12,12,,,,,,,,,38,
1975-76,31,NYK,NBA,,16,,,,,,13,19,,,,,,,,,37,
1976-77,32,NYK,NBA,,17,,,,,,10,12,,,,,,,,,37,
1977-78,33,NYK,NBA,,15,,,,,,9,10,,,,,,,,,37,
1978-79,34,NYK,NBA,,14,,,,,,10,10,,,,,,,,,34,
1979-80,35,NYK,NBA,,10,,0,,,,6,6,,,,,,,,,25,
Career,,,,,20,,,,,,17,26,,,,,,,,,56,
9 Seasons,,NYK,NBA,,18,,,,,,13,19,,,,,,,,,38,
5 Seasons,,BAL,NBA,,20,,,,,,17,26,,,,,,,,,56,
