,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1948-49,27,TOT,BAA,,7,,6,8,,,,17
1948-49,27,FTW,BAA,,5,,3,3,,,,10
1948-49,27,INJ,BAA,,7,,6,8,,,,17
Career,,,,,7,,6,8,,,,17
1 Season,,INJ,BAA,,7,,6,8,,,,17
1 Season,,FTW,BAA,,5,,3,3,,,,10
