Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2005-06,23,ORL,NBA,PG,23,246,12.6,0.614,0.826,0.087,2.1,8.3,5.3,10.6,1.5,0,12.2,15.7,NA,0.5,0.1,0.6,0.115,NA,1.3,-0.4,0.9,0.2
2006-07,24,ORL,NBA,PG,26,288,11.6,0.566,0.625,0.188,1.3,6.3,3.9,20,0.7,0,13.1,16,NA,0.5,0.2,0.7,0.113,NA,1,-0.7,0.3,0.2
2007-08,25,IND,NBA,PG,66,1356,12.2,0.494,0.542,0.165,2,7.3,4.6,27.7,1.3,0.2,10.7,16.5,NA,1.7,0.8,2.5,0.088,NA,-0.2,-1.1,-1.4,0.2
2008-09,26,IND,NBA,PG,55,719,13.7,0.555,0.659,0.084,0.9,12.4,6.6,23.9,1.8,0.5,10.2,12.5,NA,1.3,0.6,1.9,0.125,NA,0.5,0.4,0.9,0.5
2009-10,27,TOT,NBA,PG,9,51,7.6,0.255,0.7,0.4,0,6.8,3.4,21.8,4,0,0,10.5,NA,0,0.1,0,0.019,NA,-4.6,2.1,-2.5,0
2009-10,27,IND,NBA,PG,4,25,7.9,0.218,0.833,0.333,0,8.8,4.4,22,5.9,0,0,12.1,NA,0,0,0,-0.005,NA,-5.4,4.1,-1.3,0
2009-10,27,POR,NBA,PG,5,26,7.3,0.307,0.5,0.5,0,4.8,2.4,21.7,2.1,0,0,8.9,NA,0,0,0,0.043,NA,-3.8,0.2,-3.7,0
Career,NA,,NBA,,179,2660,12.5,0.523,0.605,0.145,1.6,8.6,5.1,24.2,1.4,0.3,10.8,15.2,NA,3.9,1.8,5.6,0.102,NA,0.1,-0.5,-0.4,1.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,IND,NBA,,125,2100,12.7,0.509,0.579,0.143,1.6,9,5.3,26.4,1.5,0.3,10.4,15.1,NA,2.9,1.4,4.3,0.099,NA,-0.1,-0.5,-0.6,0.8
2 seasons,NA,ORL,NBA,,49,534,12.1,0.588,0.718,0.141,1.7,7.2,4.5,15.7,1.1,0,12.7,15.9,NA,1,0.3,1.3,0.114,NA,1.1,-0.6,0.6,0.3
1 season,NA,POR,NBA,,5,26,7.3,0.307,0.5,0.5,0,4.8,2.4,21.7,2.1,0,0,8.9,NA,0,0,0,0.043,NA,-3.8,0.2,-3.7,0
