,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2005-06,23,ORL,NBA,PG,23,246,100%,,,,,-13.5,-13.2,8,0,7,0,0,3,36,0,0
2006-07,24,ORL,NBA,PG,26,288,100%,,,,,+0.9,-0.1,7,2,8,3,2,0,83,1,0
2007-08,25,IND,NBA,PG,66,1356,100%,,,,,-2.4,-1.2,36,13,47,3,11,4,621,0,7
2008-09,26,IND,NBA,PG,55,719,94%,6%,,,,-1.5,-0.4,11,5,13,2,3,1,302,0,1
2009-10,27,TOT,NBA,PG,9,51,100%,,,,,-28.9,-29.3,0,0,1,0,0,0,17,0,0
2009-10,27,IND,NBA,PG,4,25,100%,,,,,-20.0,-17.0,0,0,0,0,0,0,9,0,0
2009-10,27,POR,NBA,PG,5,26,100%,,,,,-38.0,-42.2,0,0,1,0,0,0,8,0,0
Career,,,NBA,,179,2660,98%,2%,,,,-3.3,-2.5,62,20,76,8,16,8,1059,1,8
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,IND,NBA,,125,2100,98%,2%,,,,-2.3,-1.2,47,18,60,5,14,5,932,0,8
2 seasons,,ORL,NBA,,49,534,100%,,,,,-5.7,-6.1,15,2,15,3,2,3,119,1,0
1 season,,POR,NBA,,5,26,100%,,,,,-38.0,-42.2,0,0,1,0,0,0,8,0,0
