,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2005-06,23,BOS,NBA,PF,61,1376,,1%,27%,69%,3%,+0.4,+3.1,11,21,38,16,68,4,140,10,32
2006-07,24,BOS,NBA,PF,73,2275,,,31%,66%,3%,-8.0,-9.4,36,29,84,23,110,11,280,18,44
2007-08,25,MIN,NBA,PF,82,2434,,,30%,70%,,-6.3,+3.3,36,28,74,14,104,4,330,25,47
2008-09,26,MIN,NBA,SF,82,2614,,,62%,37%,,-7.3,-5.1,48,45,88,22,80,3,307,17,37
2009-10,27,MIN,NBA,SF,76,2210,,,68%,32%,,-9.7,+0.7,43,23,83,13,61,4,279,15,35
2010-11,28,LAC,NBA,SF,76,2095,,2%,92%,6%,,-2.5,+2.3,26,11,71,10,38,3,275,4,11
2011-12,29,LAC,NBA,SF,32,425,,,86%,13%,,-6.8,-11.3,7,3,19,4,5,1,27,1,1
2013-14,31,OKC,NBA,SF,5,34,,,93%,7%,,+7.7,+0.9,0,0,3,1,0,0,3,0,1
Career,,,NBA,,487,13463,,1%,54%,45%,1%,-6.1,-1.6,207,160,460,103,466,30,1641,90,208
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,MIN,NBA,,240,7258,,,53%,47%,,-7.7,-0.5,127,96,245,49,245,11,916,57,119
2 seasons,,BOS,NBA,,134,3651,,,29%,67%,3%,-4.8,-4.7,47,50,122,39,178,15,420,28,76
2 seasons,,LAC,NBA,,108,2520,,2%,91%,7%,,-3.3,0.0,33,14,90,14,43,4,302,5,12
1 season,,OKC,NBA,,5,34,,,93%,7%,,+7.7,+0.9,0,0,3,1,0,0,3,0,1
