,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2001-02,19,PROVIDENCE,24,756,132,236,0,3,68,111,,188,37,33,16,,,332,.559,.000,.613,31.5,13.8,7.8,1.5
2002-03,20,PROVIDENCE,32,1152,213,397,0,3,163,194,,311,66,55,25,,,589,.537,.000,.840,36.0,18.4,9.7,2.1
2003-04,21,PROVIDENCE,29,1008,192,379,29,87,134,154,,274,67,46,4,,,547,.507,.333,.870,34.8,18.9,9.4,2.3
2004-05,22,PROVIDENCE,31,1161,247,498,52,137,124,161,,255,100,47,5,,,670,.496,.380,.770,37.5,21.6,8.2,3.2
Career,,,116,4077,784,1510,81,230,489,620,,1028,270,181,50,,,2138,.519,.352,.789,35.1,18.4,8.9,2.3
