Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,23,NYK,NBA,C,17,NA,57,10.6,23.6,0.448,9.8,13.8,0.706,7.3,4.9,12.2,2.4,0,0,4.9,30.9,NA,NA,99
1974-75,24,NYK,NBA,C,51,NA,483,5.1,14.2,0.361,4.4,7.9,0.561,3.9,6.5,10.3,1.8,1.4,0.5,6.2,14.6,NA,NA,99
Career,NA,,NBA,,68,NA,540,5.7,15.2,0.375,5,8.5,0.586,4.2,6.3,10.5,1.9,1.3,0.4,6,16.4,NA,NA,99
