Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Tom Riker,,0.2,0.2,0
Jerome Whitehead,77.0,0.2,0.2,0.1
Joe Cooper,68.5,0.2,0.1,0
Patrick O'Bryant,67.2,0.3,0.2,0
Paul Davis,66.7,0.2,0.2,0
Rich King,66.4,0.2,0.1,0
Mouhamed Sene,63.5,0.2,0.2,0
Greg Dreiling,50.9,0.4,0.2,0.1
Dan O'Sullivan,49.9,0.1,0.1,0
Primož Brezec,49.3,0.3,0.1,0.1
Dwayne Schintzius,49.2,0.4,0.2,0.1
