,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1972-73,22,NYK,NBA,,4,,5,8,,,,,,,,11
1973-74,23,NYK,NBA,,4,6,4,4,,,3,1,,,3,11
1974-75,24,NYK,NBA,,5,,5,8,,,,,,,,12
Career,,,,,5,,5,8,,,,,,,,12
