Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985-86,22,POR,NBA,PG,79,3,1214,212,447,0.474,13,42,0.31,199,405,0.491,0.489,125,155,0.806,35,82,117,198,81,1,106,136,562
1986-87,23,POR,NBA,PG,80,80,2714,376,770,0.488,13,60,0.217,363,710,0.511,0.497,280,334,0.838,70,267,337,715,159,9,255,192,1045
1987-88,24,POR,NBA,PG,82,82,2991,462,890,0.519,24,69,0.348,438,821,0.533,0.533,274,324,0.846,65,313,378,831,150,16,244,204,1222
1988-89,25,POR,NBA,PG,81,81,3102,540,1146,0.471,79,219,0.361,461,927,0.497,0.506,272,324,0.84,85,282,367,770,146,8,248,187,1431
1989-90,26,POR,NBA,PG,80,80,2781,448,969,0.462,89,238,0.374,359,731,0.491,0.508,421,472,0.892,59,213,272,726,151,4,245,150,1406
1990-91,27,POR,NBA,PG,81,81,2665,486,944,0.515,130,313,0.415,356,631,0.564,0.584,279,339,0.823,52,230,282,649,158,12,189,151,1381
1991-92,28,POR,NBA,PG,82,82,2784,521,1129,0.461,128,324,0.395,393,805,0.488,0.518,315,368,0.856,51,204,255,477,127,12,188,155,1485
1992-93,29,POR,NBA,PG,81,81,2883,503,1108,0.454,143,345,0.414,360,763,0.472,0.519,327,388,0.843,58,258,316,419,101,10,199,122,1476
1993-94,30,POR,NBA,PG,77,34,2074,348,836,0.416,110,282,0.39,238,554,0.43,0.482,204,234,0.872,45,170,215,401,79,18,166,132,1010
1994-95,31,POR,NBA,PG,35,9,770,105,267,0.393,44,114,0.386,61,153,0.399,0.476,58,82,0.707,18,63,81,133,30,2,58,60,312
1995-96,32,MIN,NBA,PG,82,40,2072,269,608,0.442,71,226,0.314,198,382,0.518,0.501,164,209,0.785,36,176,212,452,89,15,173,154,773
1996-97,33,MIN,NBA,PG,82,20,1568,187,449,0.416,67,200,0.335,120,249,0.482,0.491,127,166,0.765,31,145,176,295,54,11,128,104,568
1997-98,34,MIN,NBA,PG,82,8,1786,259,577,0.449,92,233,0.395,167,344,0.485,0.529,167,195,0.856,37,131,168,271,63,16,104,103,777
1998-99,35,MIA,NBA,PG,50,1,1365,172,370,0.465,58,141,0.411,114,229,0.498,0.543,123,148,0.831,13,127,140,146,48,11,74,97,525
1999-00,36,SAS,NBA,PG,68,8,1613,207,463,0.447,90,207,0.435,117,256,0.457,0.544,137,170,0.806,24,167,191,221,50,9,100,79,641
2000-01,37,SAS,NBA,PG,80,42,1678,197,440,0.448,87,205,0.424,110,235,0.468,0.547,92,116,0.793,24,177,201,251,52,11,104,88,573
2001-02,38,SAS,NBA,PG,72,0,1294,136,321,0.424,59,142,0.415,77,179,0.43,0.516,68,83,0.819,12,152,164,205,45,16,85,89,399
Career,NA,,NBA,,1274,732,35354,5428,11734,0.463,1297,3360,0.386,4131,8374,0.493,0.518,3433,4107,0.836,715,3157,3872,7160,1583,181,2666,2203,15586
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10 seasons,NA,POR,NBA,,758,613,23978,4001,8506,0.47,773,2006,0.385,3228,6500,0.497,0.516,2555,3020,0.846,538,2082,2620,5319,1182,92,1898,1489,11330
3 seasons,NA,MIN,NBA,,246,68,5426,715,1634,0.438,230,659,0.349,485,975,0.497,0.508,458,570,0.804,104,452,556,1018,206,42,405,361,2118
3 seasons,NA,SAS,NBA,,220,50,4585,540,1224,0.441,236,554,0.426,304,670,0.454,0.538,297,369,0.805,60,496,556,677,147,36,289,256,1613
1 season,NA,MIA,NBA,,50,1,1365,172,370,0.465,58,141,0.411,114,229,0.498,0.543,123,148,0.831,13,127,140,146,48,11,74,97,525
