Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985-86,22,POR,NBA,PG,4,0,68,12,27,0.444,1,6,0.167,11,21,0.524,0.463,2,4,0.5,1,4,5,12,3,2,6,10,27
1986-87,23,POR,NBA,PG,4,4,150,24,50,0.48,2,5,0.4,22,45,0.489,0.5,18,20,0.9,1,18,19,40,10,2,13,14,68
1987-88,24,POR,NBA,PG,4,4,149,29,52,0.558,1,3,0.333,28,49,0.571,0.567,9,13,0.692,4,10,14,28,10,0,13,13,68
1988-89,25,POR,NBA,PG,3,3,124,26,52,0.5,4,11,0.364,22,41,0.537,0.538,10,12,0.833,6,10,16,25,1,1,7,8,66
1989-90,26,POR,NBA,PG,21,21,815,127,274,0.464,40,102,0.392,87,172,0.506,0.536,139,165,0.842,9,52,61,155,28,3,62,51,433
1990-91,27,POR,NBA,PG,16,16,595,102,204,0.5,17,47,0.362,85,157,0.541,0.542,68,79,0.861,8,36,44,105,24,1,32,32,289
1991-92,28,POR,NBA,PG,21,21,870,147,285,0.516,37,78,0.474,110,207,0.531,0.581,119,143,0.832,25,72,97,141,22,3,46,49,450
1992-93,29,POR,NBA,PG,4,4,152,27,68,0.397,3,19,0.158,24,49,0.49,0.419,9,11,0.818,4,16,20,8,4,0,6,10,66
1993-94,30,POR,NBA,PG,4,0,76,12,35,0.343,6,14,0.429,6,21,0.286,0.429,11,14,0.786,1,11,12,9,4,0,2,3,41
1994-95,31,POR,NBA,PG,3,0,21,7,13,0.538,2,5,0.4,5,8,0.625,0.615,3,5,0.6,1,1,2,4,0,0,1,6,19
1996-97,33,MIN,NBA,PG,3,0,46,5,13,0.385,3,9,0.333,2,4,0.5,0.5,3,4,0.75,1,2,3,9,2,2,2,2,16
1997-98,34,MIN,NBA,PG,5,4,188,27,63,0.429,10,25,0.4,17,38,0.447,0.508,15,18,0.833,7,18,25,16,5,0,4,10,79
1998-99,35,MIA,NBA,PG,5,0,139,15,32,0.469,3,12,0.25,12,20,0.6,0.516,12,15,0.8,3,16,19,15,3,0,8,8,45
1999-00,36,SAS,NBA,PG,4,0,89,8,31,0.258,4,14,0.286,4,17,0.235,0.323,0,0,NA,0,1,1,5,6,0,7,4,20
2000-01,37,SAS,NBA,PG,13,13,326,39,86,0.453,13,39,0.333,26,47,0.553,0.529,17,22,0.773,1,23,24,44,11,0,22,15,108
2001-02,38,SAS,NBA,PG,10,0,131,13,35,0.371,5,17,0.294,8,18,0.444,0.443,2,4,0.5,1,8,9,8,4,0,5,10,33
Career,NA,,NBA,,124,90,3939,620,1320,0.47,151,406,0.372,469,914,0.513,0.527,437,529,0.826,73,298,371,624,137,14,236,245,1828
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10 seasons,NA,POR,NBA,,84,73,3020,513,1060,0.484,113,290,0.39,400,770,0.519,0.537,388,466,0.833,60,230,290,527,106,12,188,196,1527
3 seasons,NA,SAS,NBA,,27,13,546,60,152,0.395,22,70,0.314,38,82,0.463,0.467,19,26,0.731,2,32,34,57,21,0,34,29,161
2 seasons,NA,MIN,NBA,,8,4,234,32,76,0.421,13,34,0.382,19,42,0.452,0.507,18,22,0.818,8,20,28,25,7,2,6,12,95
1 season,NA,MIA,NBA,,5,0,139,15,32,0.469,3,12,0.25,12,20,0.6,0.516,12,15,0.8,3,16,19,15,3,0,8,8,45
