,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2015-16,18,VATECH,35,811,76,181,20,57,84,115,11,64,97,22,4,57,68,256,.420,.351,.730,23.2,7.3,1.8,2.8
2016-17,19,VATECH,33,1040,100,242,39,109,103,134,16,100,160,23,6,81,81,342,.413,.358,.769,31.5,10.4,3.0,4.8
2017-18,20,VATECH,33,1021,150,323,51,128,111,142,24,92,185,41,2,83,76,462,.464,.398,.782,30.9,14.0,2.8,5.6
2018-19,21,VATECH,24,707,96,203,41,98,90,111,14,76,120,39,2,66,35,323,.473,.418,.811,29.5,13.5,3.2,5.0
Career,,,125,3579,422,949,151,392,388,502,65,332,562,125,14,287,260,1383,.445,.385,.773,28.6,11.1,2.7,4.5
