Season,Team,Lg,Salary
1990-91,Philadelphia 76ers,NBA,"$400,000"
1991-92,Philadelphia 76ers,NBA,"$410,000"
1992-93,Philadelphia 76ers,NBA,"$500,000"
Career,(may be incomplete),,"$1,310,000"
