,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2005-06,21,LAL,NBA,PG,7,129,.423,18.6,.423,.154,.077,.038,.154,.577,.182,.500,.000,.000,.000,.600,1.000,.000,0,.889,.200,.333,0,0
2006-07,22,LAL,NBA,SG,4,43,.556,17.9,.556,.222,.000,.000,.333,.444,.800,1.000,,,.667,.250,.250,.000,0,1.000,.000,,0,0
2007-08,23,LAL,NBA,SG,21,456,.399,21.6,.428,.072,.007,.022,.326,.572,.407,.600,.000,.333,.378,.392,.708,.007,1,.839,.215,.529,1,0
2008-09,24,LAL,NBA,SG,23,250,.264,19.9,.440,.110,.022,.055,.253,.560,.200,.400,.000,.400,.087,.314,.750,.022,2,1.000,.353,.389,0,0
2009-10,25,LAL,NBA,SG,10,76,.435,21.5,.348,.087,.000,.000,.261,.652,.500,.000,,,.667,.400,1.000,.000,0,1.000,.400,.167,0,0
Career,,,NBA,,65,954,.366,20.7,.429,.098,.017,.031,.282,.571,.341,.500,.000,.333,.309,.384,.714,.010,3,.905,.268,.409,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,LAL,NBA,,65,954,.366,20.7,.429,.098,.017,.031,.282,.571,.341,.500,.000,.333,.309,.384,.714,.010,3,.905,.268,.409,1,0
