,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2016-17,24,CHI,NBA,PG,5,52,.261,16.7,.609,.304,.000,.261,.043,.391,.357,.571,,.000,1.000,.111,.800,.000,0,1.000,.333,.000,1,0
2018-19,26,ORL,NBA,PG,3,14,.200,22.7,.300,.100,.000,.000,.200,.700,.667,1.000,,,.500,.000,.500,.000,0,,.000,,0,0
Career,,,NBA,,8,66,.242,18.5,.515,.242,.000,.182,.091,.485,.412,.625,,.000,.667,.063,.714,.000,0,1.000,.188,.000,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,CHI,NBA,,5,52,.261,16.7,.609,.304,.000,.261,.043,.391,.357,.571,,.000,1.000,.111,.800,.000,0,1.000,.333,.000,1,0
1 season,,ORL,NBA,,3,14,.200,22.7,.300,.100,.000,.000,.200,.700,.667,1.000,,,.500,.000,.500,.000,0,,.000,,0,0
