Season,Team,Lg,Salary
2015-16,New York Knicks,NBA,"$1,572,360"
2016-17,Chicago Bulls,NBA,"$1,643,040"
2017-18,Chicago Bulls,NBA,"$1,713,840"
2018-19,Orlando Magic,NBA,"$2,639,314"
Career,(may be incomplete),,"$7,568,554"
