Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1974-75,23,DNA,ABA,C,1,NA,18:00,3,6,0.5,0,0,NA,0,0,NA,0,3,0,0,0,1,4,6
Career,NA,,ABA,,1,NA,18,3,6,0.5,0,0,NA,0,0,NA,0,3,0,0,0,1,4,6
