Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1973-74,22,DNR,ABA,C,79,NA,1648,10.4,22.5,0.459,0,0.1,0.5,10.3,22.5,0.459,4.8,6.4,0.748,6.4,10.1,16.5,1.8,1.3,3.6,3.6,5.4,25.5,NA,104,99
1974-75,23,DNA,ABA,C,81,NA,2557,10.3,19.1,0.542,0,0.1,0,10.3,19,0.544,3.9,5.3,0.738,4.9,8.1,13.1,1.8,1.5,3,3.5,4.7,24.6,NA,111,101
1975-76,24,VIR,ABA,C,54,NA,1719,10.1,21.7,0.463,0,0.1,0,10.1,21.6,0.465,4,5.2,0.778,5.1,8.4,13.6,2.1,1.8,2.1,3.6,4.9,24.1,NA,103,105
1976-77,25,SEA,NBA,C,76,NA,1928,6.8,15.3,0.441,NA,NA,NA,6.8,15.3,0.441,3.9,5.5,0.706,4.5,7.3,11.7,2.8,1,3,NA,4.7,17.4,NA,NA,98
1977-78,26,TOT,NBA,C,72,NA,1382,7.6,16.5,0.463,NA,NA,NA,7.6,16.5,0.463,3.4,4.6,0.754,4.2,7.4,11.5,2.4,1,3.2,3.4,6.2,18.7,NA,100,100
1977-78,26,SEA,NBA,C,9,NA,250,7.9,15.9,0.494,NA,NA,NA,7.9,15.9,0.494,3.8,5.7,0.677,4,6,10.1,1.8,1.1,2.4,4,4.8,19.6,NA,100,98
1977-78,26,SAS,NBA,C,63,NA,1132,7.6,16.6,0.457,NA,NA,NA,7.6,16.6,0.457,3.3,4.3,0.775,4.2,7.6,11.8,2.6,0.9,3.4,3.2,6.5,18.5,NA,100,100
1978-79,27,SAS,NBA,C,76,NA,1641,6.2,12.6,0.493,NA,NA,NA,6.2,12.6,0.493,2.7,3.8,0.701,3.5,5.9,9.4,3.1,1,3.2,2.4,6.1,15.1,NA,107,102
1979-80,28,KCK,NBA,C,21,NA,459,7,16.1,0.434,0,0.2,0,7,15.9,0.439,2.4,4.3,0.571,3.5,7.9,11.4,2.8,1.3,2.1,3.6,5.6,16.4,NA,90,100
Career,NA,,TOT,,459,NA,11334,8.6,17.9,0.48,0,0.1,0.083,8.6,17.9,0.481,3.7,5.1,0.732,4.7,7.9,12.6,2.3,1.3,3,2.8,5.3,21,NA,105,101
,NA,,NBA,,245,NA,5410,6.8,14.9,0.46,0,0.2,0,6.8,14.8,0.461,3.3,4.6,0.707,4,6.9,10.9,2.8,1,3.1,1.9,5.6,16.9,NA,102,100
,NA,,ABA,,214,NA,5924,10.3,20.8,0.493,0,0.1,0.1,10.3,20.7,0.495,4.2,5.6,0.752,5.4,8.8,14.1,1.9,1.5,2.9,3.6,5,24.7,NA,106,101
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,"DNR,DNA",ABA,,160,NA,4205,10.4,20.4,0.507,0,0.1,0.167,10.3,20.4,0.508,4.2,5.7,0.742,5.5,8.9,14.4,1.8,1.4,3.2,3.6,5,25,NA,108,100
2 seasons,NA,SAS,NBA,,139,NA,2773,6.8,14.2,0.476,NA,NA,NA,6.8,14.2,0.476,2.9,4,0.733,3.8,6.6,10.4,2.9,1,3.3,2.7,6.3,16.5,NA,104,101
2 seasons,NA,SEA,NBA,,85,NA,2178,6.9,15.4,0.447,NA,NA,NA,6.9,15.4,0.447,3.9,5.5,0.703,4.4,7.1,11.5,2.7,1.1,2.9,0.5,4.7,17.6,NA,100,98
1 season,NA,VIR,ABA,,54,NA,1719,10.1,21.7,0.463,0,0.1,0,10.1,21.6,0.465,4,5.2,0.778,5.1,8.4,13.6,2.1,1.8,2.1,3.6,4.9,24.1,NA,103,105
1 season,NA,KCK,NBA,,21,NA,459,7,16.1,0.434,0,0.2,0,7,15.9,0.439,2.4,4.3,0.571,3.5,7.9,11.4,2.8,1.3,2.1,3.6,5.6,16.4,NA,90,100
