,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2006-07,21,TOR,NBA,PF,65,1629,,,6%,64%,30%,+1.4,+0.3,27,24,94,21,64,27,113,14,23
2007-08,22,TOR,NBA,PF,78,1861,,,,80%,20%,+3.5,+0.3,17,20,84,28,78,14,207,11,24
2008-09,23,TOR,NBA,PF,78,2453,,,9%,77%,14%,-5.6,-6.9,34,37,113,29,113,20,209,20,41
2009-10,24,TOR,NBA,PF,80,2799,,,,68%,32%,-4.1,-6.7,33,39,111,24,102,16,214,21,43
2010-11,25,TOR,NBA,C,66,2353,,,,1%,99%,-8.1,-3.1,39,42,75,31,156,10,275,41,49
2011-12,26,TOR,NBA,C,31,1032,,,,22%,78%,-2.6,+1.6,20,21,17,16,77,4,132,14,22
2012-13,27,TOR,NBA,PF,35,1003,,,,57%,44%,-6.2,-6.3,14,17,19,13,33,4,87,5,22
2013-14,28,NYK,NBA,C,42,1257,,,,22%,78%,-6.6,-8.1,18,17,38,14,49,11,105,10,19
2014-15,29,NYK,NBA,C,29,785,,,,22%,78%,-18.1,-9.8,17,16,22,7,45,2,99,9,7
2015-16,30,BRK,NBA,C,46,634,,,,33%,67%,-14.7,-8.4,7,7,26,6,25,3,43,10,14
Career,,,NBA,,550,15806,,,2%,49%,49%,-4.8,-4.4,226,240,599,189,742,111,1484,155,264
,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,TOR,NBA,,433,13130,,,2%,54%,43%,-3.4,-3.5,184,200,513,162,623,95,1237,126,224
2 seasons,,NYK,NBA,,71,2042,,,,22%,78%,-11.0,-8.8,35,33,60,21,94,13,204,19,26
1 season,,BRK,NBA,,46,634,,,,33%,67%,-14.7,-8.4,7,7,26,6,25,3,43,10,14
