Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1989-90,21,SAS,NBA,SF,10,291,13,0.584,0.01,0.302,4.2,10.7,7.5,7.9,1.5,1.3,12.1,16.8,NA,0.4,0.4,0.7,0.118,NA,-0.5,1.1,0.6,0.2
1990-91,22,SAS,NBA,SF,4,132,14.5,0.545,0.075,0.8,7.1,12.8,9.9,17,1.4,0.5,14.3,19.8,NA,0.1,0.1,0.2,0.085,NA,1,0.5,1.5,0.1
1991-92,23,SAS,NBA,SF,3,137,15.6,0.616,0.2,0.45,3.4,8.3,5.7,8.2,1.1,1.8,11.1,16.9,NA,0.3,0,0.3,0.092,NA,2.4,-0.8,1.6,0.1
1992-93,24,SAS,NBA,SF,10,381,13.4,0.554,0.112,0.32,2.5,11.6,7.2,14.4,1.1,0.5,13.4,19.1,NA,0.4,0.3,0.8,0.095,NA,0.3,0,0.3,0.2
1994-95,26,SAS,NBA,SF,15,574,14.5,0.548,0.275,0.425,4.7,9.5,7.1,12.1,0.9,1,10.2,20.9,NA,0.8,0.8,1.6,0.135,NA,1.9,0.5,2.5,0.6
1995-96,27,SAS,NBA,SF,10,389,12.1,0.534,0.291,0.547,3.5,8.5,6.1,10.7,1.6,0.7,17.1,21.7,NA,0.1,0,0.2,0.02,NA,-0.6,-1,-1.6,0
1998-99,30,SAS,NBA,SF,17,574,13.9,0.567,0.359,0.386,2.5,9.3,6.1,14.5,0.9,0.5,10.5,17.3,NA,1.1,0.7,1.9,0.157,NA,1.4,1.2,2.6,0.7
1999-00,31,SAS,NBA,SF,4,119,8.5,0.46,0.325,0.2,0.9,17.6,9.4,9.1,0,1.2,8.4,18.1,NA,0,0.3,0.2,0.09,NA,-2.1,1.2,-0.9,0
2000-01,32,SAS,NBA,SF,12,239,7.6,0.51,0.431,0.216,1.4,9.9,5.9,9.5,1.1,1.7,18.9,13.6,NA,-0.1,0.2,0.2,0.036,NA,-2,1.3,-0.7,0.1
Career,NA,,NBA,,85,2836,13,0.551,0.238,0.401,3.3,10.2,6.9,12,1.1,0.9,12.7,18.6,NA,3.2,2.8,6,0.102,NA,0.5,0.5,1,2.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9 seasons,NA,SAS,NBA,,85,2836,13,0.551,0.238,0.401,3.3,10.2,6.9,12,1.1,0.9,12.7,18.6,NA,3.2,2.8,6,0.102,NA,0.5,0.5,1,2.1
