,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2012-13,22,MIL,NBA,PF,63,827,,,2%,80%,18%,-3.0,-1.4,20,11,47,7,42,5,68,9,20
2013-14,23,MIL,NBA,PF,70,1856,,,,28%,72%,-12.2,-6.1,37,34,97,15,74,7,263,13,35
2014-15,24,MIL,NBA,C,67,1228,,,,6%,94%,-2.4,-4.6,27,25,71,15,54,5,133,11,19
2015-16,25,MIL,NBA,C,57,960,,,,23%,77%,-6.6,-3.4,18,21,65,8,55,4,118,10,12
2016-17,26,MIL,NBA,C,58,1123,,,,6%,94%,-2.0,-2.9,13,17,83,9,38,11,133,7,18
2017-18,27,MIL,NBA,C,76,1970,,,,,100%,+4.3,+8.6,30,11,102,14,71,5,261,14,32
2018-19,28,MIL,NBA,C,14,188,,,,12%,89%,-2.4,-11.5,6,1,12,1,2,2,32,0,1
2019-20,29,TOT,NBA,PF,40,600,,,,76%,24%,-1.6,+4.9,20,6,42,3,15,6,134,4,11
2019-20,29,CLE,NBA,PF,29,412,,,,74%,26%,-2.1,+6.8,11,2,33,2,11,5,107,3,9
2019-20,29,DET,NBA,PF,11,188,,,,80%,20%,-0.6,+3.8,9,4,9,1,4,1,27,1,2
Career,,,NBA,,445,8752,,,,23%,77%,-3.4,-0.8,171,126,519,72,351,45,1142,68,148
,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,MIL,NBA,,405,8152,,,,19%,81%,-3.5,-1.2,151,120,477,69,336,39,1008,64,137
1 season,,CLE,NBA,,29,412,,,,74%,26%,-2.1,+6.8,11,2,33,2,11,5,107,3,9
1 season,,DET,NBA,,11,188,,,,80%,20%,-0.6,+3.8,9,4,9,1,4,1,27,1,2
