Season,Team,Lg,Salary
2012-13,Milwaukee Bucks,NBA,"$1,823,280"
2013-14,Milwaukee Bucks,NBA,"$1,905,360"
2014-15,Milwaukee Bucks,NBA,"$1,987,320"
2015-16,Milwaukee Bucks,NBA,"$2,943,221"
2016-17,Milwaukee Bucks,NBA,"$12,517,606"
2017-18,Milwaukee Bucks,NBA,"$11,422,536"
2018-19,Cleveland Cavaliers,NBA,"$11,327,466"
Career,(may be incomplete),,"$43,926,789"
