,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2012-13,22,MIL,NBA,PF,63,827,.482,5.9,.991,.479,.304,.095,.113,.009,.486,.646,.422,.219,.211,.000,.611,.104,35,,.333,.000,1,0
2013-14,23,MIL,NBA,PF,70,1856,.538,5.1,.998,.443,.424,.072,.059,.002,.539,.682,.461,.304,.316,.000,.654,.108,65,,.000,,0,0
2014-15,24,MIL,NBA,C,67,1228,.566,2.9,1.000,.642,.329,.023,.003,.000,.566,.644,.456,.000,.000,,.760,.176,55,,,,0,0
2015-16,25,MIL,NBA,C,57,960,.564,3.3,.997,.536,.405,.041,.014,.003,.566,.647,.475,.583,.000,.000,.756,.120,30,,.000,,0,0
2016-17,26,MIL,NBA,C,58,1123,.515,4.9,.997,.511,.356,.052,.081,.003,.516,.633,.445,.250,.240,.000,.723,.146,40,,.000,,0,0
2017-18,27,MIL,NBA,C,76,1970,.572,4.5,.986,.558,.317,.026,.084,.014,.578,.707,.428,.462,.333,.143,.815,.227,102,1.000,.143,.000,2,0
2018-19,28,MIL,NBA,C,14,188,.463,13.5,.537,.358,.149,.030,.000,.463,.556,.708,.300,.000,,.355,.700,.179,11,.909,.323,.400,0,0
2019-20,29,TOT,NBA,PF,40,600,.556,8.2,.789,.462,.310,.006,.012,.211,.644,.785,.453,1.000,.000,.222,.770,.175,29,1.000,.278,.300,1,0
2019-20,29,CLE,NBA,PF,29,412,.508,9.5,.742,.433,.283,.008,.017,.258,.618,.769,.412,1.000,.000,.194,.800,.183,21,1.000,.258,.250,1,0
2019-20,29,DET,NBA,PF,11,188,.667,5.2,.902,.529,.373,.000,.000,.098,.696,.815,.526,,,.400,.719,.157,8,1.000,.400,.500,0,0
Career,,,NBA,,445,8752,.540,5.0,.970,.512,.352,.049,.056,.030,.549,.674,.448,.300,.267,.250,.724,.151,367,1.000,.275,.318,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,MIL,NBA,,405,8152,.539,4.8,.982,.516,.355,.052,.059,.018,.544,.667,.448,.295,.270,.273,.721,.149,338,1.000,.273,.333,3,0
1 season,,CLE,NBA,,29,412,.508,9.5,.742,.433,.283,.008,.017,.258,.618,.769,.412,1.000,.000,.194,.800,.183,21,1.000,.258,.250,1,0
1 season,,DET,NBA,,11,188,.667,5.2,.902,.529,.373,.000,.000,.098,.696,.815,.526,,,.400,.719,.157,8,1.000,.400,.500,0,0
