Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2004-05,22,SAS,NBA,PG,80,1149,14.3,0.549,0.364,0.228,1.6,6.8,4.2,22.2,1.9,0.6,15.2,20.5,NA,1.3,1.8,3.1,0.128,NA,0.1,0.8,0.9,0.9
2005-06,23,SAS,NBA,PG,54,586,15.3,0.539,0.3,0.215,3.7,6.7,5.2,27.3,1.3,0.2,17.2,25.1,NA,0.5,0.8,1.3,0.109,NA,0.2,-1.2,-1,0.1
2006-07,24,SAS,NBA,PG,73,948,10.3,0.459,0.334,0.174,1.5,8.7,5.2,20.6,1.5,0.1,13.1,21.3,NA,-0.3,1.4,1,0.053,NA,-2.8,-0.3,-3,-0.2
2007-08,25,SAC,NBA,PG,65,2080,13.3,0.54,0.194,0.208,2,10.2,6.2,22.2,1.4,0.4,16.1,19.8,NA,1.5,0.9,2.4,0.056,NA,-0.2,-1.2,-1.4,0.3
2008-09,26,SAC,NBA,PG,73,2270,12.3,0.525,0.162,0.216,2.4,9,5.7,24.7,1.8,0.4,17.2,18.2,NA,1,0.2,1.2,0.026,NA,-1.6,-1.5,-3.1,-0.6
2009-10,27,SAC,NBA,PG,79,2477,15.7,0.566,0.237,0.168,1.7,8.5,5.1,24.1,1.8,0.3,13.1,18.6,NA,4.2,1.3,5.5,0.107,NA,0.7,-0.2,0.4,1.5
2010-11,28,SAC,NBA,PG,79,2734,15.7,0.587,0.221,0.277,1.7,9.6,5.5,22.1,1.7,0.2,13.2,16.9,NA,5.6,1.6,7.2,0.126,NA,0.5,0,0.5,1.7
2011-12,29,MIL,NBA,SG,59,1080,13.1,0.488,0.178,0.166,2.6,8,5.2,32.2,1.8,0.1,17.8,17.7,NA,0.8,0.6,1.4,0.061,NA,-0.9,-1.2,-2.1,0
2012-13,30,TOT,NBA,SG-PG,66,1457,14.2,0.516,0.214,0.216,2.5,8.2,5.3,32.3,1.5,0.2,17.2,19.3,NA,1.5,0.7,2.2,0.071,NA,0,-1.4,-1.4,0.2
2012-13,30,MIL,NBA,SG,39,719,13.6,0.521,0.206,0.139,2.5,9.5,5.8,30.4,1.1,0.2,17.3,18.5,NA,0.6,0.4,1.1,0.07,NA,-0.4,-1.1,-1.4,0.1
2012-13,30,ORL,NBA,PG,27,738,14.9,0.512,0.223,0.294,2.6,7,4.8,34.2,1.8,0.1,17,20,NA,0.9,0.2,1.1,0.073,NA,0.4,-1.8,-1.3,0.1
2013-14,31,TOT,NBA,SG,41,643,12.7,0.523,0.236,0.169,1.8,9.2,5.4,28,1.9,0.5,19.7,17.2,NA,0.5,0.3,0.8,0.061,NA,-0.9,-0.9,-1.8,0
2013-14,31,NYK,NBA,SG,31,588,12.4,0.507,0.25,0.15,1.9,9.7,5.7,28.9,2,0.5,19.8,16.8,NA,0.4,0.3,0.7,0.056,NA,-1,-0.9,-2,0
2013-14,31,MEM,NBA,SG,10,55,16,0.654,0.111,0.333,0,4.3,2.2,18,1,1.5,19.5,21.5,NA,0.1,0,0.1,0.117,NA,0.6,-0.2,0.4,0
2014-15,32,MEM,NBA,PG,79,1494,15.4,0.55,0.192,0.202,1.5,9.4,5.5,24,1.6,0.4,13.9,19.6,NA,2,1.6,3.6,0.115,NA,0.3,0.3,0.5,0.9
2015-16,33,TOT,NBA,PG,44,707,9.5,0.496,0.222,0.101,1.3,10,5.8,24.9,1,0.1,20.4,16.7,NA,-0.1,0.5,0.4,0.029,NA,-2.7,-1,-3.6,-0.3
2015-16,33,MEM,NBA,PG,8,120,12.6,0.497,0.239,0.065,1.8,7,4.3,36.4,1.3,0.8,18.9,21.8,NA,0,0,0.1,0.024,NA,-0.2,-1.7,-1.9,0
2015-16,33,MIA,NBA,PG,36,587,8.9,0.495,0.217,0.112,1.2,10.7,6.1,22.5,1,0,20.8,15.7,NA,-0.1,0.5,0.4,0.03,NA,-3.2,-0.8,-4,-0.3
2016-17,34,DET,NBA,PG,39,560,16.2,0.535,0.162,0.173,1.1,10.3,5.6,35.4,1.2,0,14.5,19.6,NA,0.8,0.5,1.3,0.113,NA,0.6,-0.2,0.3,0.3
