,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2004-05,22,SAS,NBA,PG,21,241,.359,16.1,.526,.269,.026,.141,.090,.474,.439,.571,.000,.364,.286,.270,.389,.000,0,1.000,.405,.400,1,0
2005-06,23,SAS,NBA,PG,7,47,.333,10.6,.800,.267,.267,.167,.100,.200,.375,.500,.500,.200,.000,.167,.556,.000,0,.000,.333,.000,0,0
2006-07,24,SAS,NBA,PG,8,20,.000,12.7,.667,.333,.167,.000,.167,.333,.000,.000,.000,,.000,.000,,.000,0,,.500,.000,0,0
2013-14,31,MEM,NBA,SG,7,115,.467,14.2,.733,.289,.044,.200,.200,.267,.515,.538,.500,.667,.333,.333,.412,.000,0,1.000,.500,.333,0,0
2014-15,32,MEM,NBA,PG,10,175,.425,14.5,.781,.205,.082,.219,.274,.219,.474,.600,.500,.500,.350,.250,.296,.000,0,1.000,.188,.333,0,0
Career,,,NBA,,53,598,.388,14.4,.685,.254,.082,.177,.172,.315,.447,.542,.421,.463,.300,.260,.380,.000,0,.947,.370,.333,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,SAS,NBA,,36,308,.333,14.5,.605,.272,.096,.140,.096,.395,.391,.516,.364,.313,.182,.244,.444,.000,0,.909,.400,.333,1,0
2 seasons,,MEM,NBA,,17,290,.441,14.4,.763,.237,.068,.212,.246,.237,.489,.571,.500,.560,.345,.286,.341,.000,0,1.000,.321,.333,0,0
