Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1976-77,23,GSW,NBA,PG,1,NA,3,0,31.2,0,31.2,31.2,1,0,15.6,15.6,0,0,0,0,31.2,NA,NA,98
Career,NA,,NBA,,1,NA,3,0,31.2,0,31.2,31.2,1,0,15.6,15.6,0,0,0,0,31.2,NA,NA,98
