Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1976-77,23,GSW,NBA,PG,26,NA,176,10.9,29.4,0.371,3.5,3.8,0.933,1.5,1.3,2.8,2.5,2,0.8,8.4,25.3,NA,NA,103
Career,NA,,NBA,,26,NA,176,10.9,29.4,0.371,3.5,3.8,0.933,1.5,1.3,2.8,2.5,2,0.8,8.4,25.3,NA,NA,103
