,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1976-77,23,GSW,NBA,,0,2,2,2,0,1,1,0,0,0,0,2
Career,,,,,0,2,2,2,0,1,1,0,0,0,0,2
