,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1980-81,22,CHI,NBA,,4,6,0,0,4,6,4,4,2,1,3,3,2,0,3,2,9,7.8
1981-82,23,CHI,NBA,,10,20,1,2,10,20,13,15,,,8,13,,,,6,27,
1982-83,24,CHI,NBA,,8,16,0,,8,,10,10,,,7,14,,,,6,21,
1983-84,25,CHI,NBA,,7,12,1,1,7,12,8,9,3,3,5,12,3,3,7,6,16,18.0
1984-85,26,LAL,NBA,,7,12,0,1,7,11,5,6,2,3,3,12,3,1,3,3,15,16.8
1985-86,27,LAL,NBA,,3,5,0,1,3,4,4,5,0,2,2,7,2,2,7,3,8,10.5
Career,,,,,10,20,1,,10,,13,15,,,8,14,,,,6,27,
4 Seasons,,CHI,NBA,,10,20,1,,10,,13,15,,,8,14,,,,6,27,
2 Seasons,,LAL,NBA,,7,12,0,1,7,11,5,6,2,3,3,12,3,2,7,3,15,16.8
