Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,27,CHS,BAA,,59,,,4.6,14.3,.322,1.5,2.7,.541,,1.0,3.1,10.7
1947-48,28,Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL),Did Not Play (other pro league—NBL)
1948-49,29,MNL,BAA,,55,,,3.8,11.5,.334,1.6,2.4,.662,,3.1,3.3,9.2
1949-50,30,MNL,NBA,,57,,,1.7,5.1,.341,1.2,1.7,.726,,1.3,2.2,4.7
1950-51,31,BLB,NBA,,9,,,1.9,5.1,.370,0.9,1.8,.500,1.7,2.1,2.6,4.7
Career,NA,,TOT,,180,,,3.3,10.1,.330,1.4,2.2,.623,1.7,1.8,2.8,8.0
,NA,,BAA,,114,,,4.2,13.0,.327,1.5,2.5,.595,,2.0,3.2,10.0
,NA,,NBA,,66,,,1.8,5.1,.345,1.2,1.7,.694,1.7,1.4,2.3,4.7
,NA,,,,,,,,,,,,,,,,
2 seasons,NA,MNL,BAA,,112,,,2.8,8.2,.336,1.4,2.0,.689,,2.2,2.7,6.9
1 season,NA,CHS,BAA,,59,,,4.6,14.3,.322,1.5,2.7,.541,,1.0,3.1,10.7
1 season,NA,BLB,NBA,,9,,,1.9,5.1,.370,0.9,1.8,.500,1.7,2.1,2.6,4.7
