Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,27,CHS,BAA,NA,59,NA,NA,272,845,0.322,86,159,0.541,NA,59,182,630
1948-49,29,MNL,BAA,NA,55,NA,NA,211,632,0.334,86,130,0.662,NA,170,180,508
1949-50,30,MNL,NBA,NA,57,NA,NA,99,290,0.341,69,95,0.726,NA,76,126,267
1950-51,31,BLB,NBA,NA,9,NA,NA,17,46,0.37,8,16,0.5,15,19,23,42
Career,NA,,TOT,NA,180,NA,NA,599,1813,0.33,249,400,0.623,15,324,511,1447
,NA,,BAA,NA,114,NA,NA,483,1477,0.327,172,289,0.595,NA,229,362,1138
,NA,,NBA,NA,66,NA,NA,116,336,0.345,77,111,0.694,15,95,149,309
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,MNL,BAA,NA,112,NA,NA,310,922,0.336,155,225,0.689,NA,246,306,775
1 season,NA,CHS,BAA,NA,59,NA,NA,272,845,0.322,86,159,0.541,NA,59,182,630
1 season,NA,BLB,NBA,NA,9,NA,NA,17,46,0.37,8,16,0.5,15,19,23,42
