Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994-95,24,NYK,NBA,PG,10,0,44,3.3,15.5,0.211,0.8,8.2,0.1,2.5,7.4,0.333,5.7,8.2,0.7,0.8,4.1,4.9,3.3,1.6,0,6.5,5.7,13.1
1995-96,25,NYK,NBA,PG,62,1,787,4,10,0.399,1.5,4.5,0.333,2.5,5.4,0.454,1.7,2.5,0.685,1.3,3.3,4.7,6,2.5,0.3,3.6,4.5,11.2
1996-97,26,NYK,NBA,PG,79,21,1763,2.7,6.9,0.395,1,3.1,0.312,1.7,3.7,0.464,1.9,2.6,0.76,0.9,3.6,4.5,6.7,1.7,0.3,3,3.8,8.4
1997-98,27,NYK,NBA,PG,82,82,2317,3.7,8,0.455,1.3,3.3,0.377,2.4,4.7,0.512,1.4,1.8,0.805,0.5,3.8,4.3,7.2,2.2,0.6,2.7,3,10
1998-99,28,NYK,NBA,PG,50,50,1556,3.1,7.7,0.404,1.2,3.4,0.356,1.9,4.3,0.443,1.3,1.8,0.705,0.5,3.4,4,6.3,2.4,0.2,3,2.4,8.7
1999-00,29,NYK,NBA,PG,72,69,1986,3.4,8.1,0.423,1.8,4.8,0.386,1.6,3.3,0.475,0.9,1.1,0.828,0.4,3.7,4.1,5.4,1.7,0.3,1.8,3.2,9.6
2000-01,30,NYK,NBA,PG,61,33,1492,3.7,9,0.416,1.6,4.2,0.383,2.1,4.8,0.444,1.4,1.7,0.8,0.8,3.1,3.8,6.6,1.7,0.2,2.7,3.2,10.4
2001-02,31,NYK,NBA,PG,63,0,1058,3.8,10.3,0.373,1.8,5.6,0.323,2,4.7,0.432,1.6,2,0.81,0.5,3.8,4.3,6.9,2.3,0.5,2.6,3.4,11.1
2002-03,32,NYK,NBA,PG,66,6,1465,4.1,10.2,0.399,2.5,6.6,0.378,1.6,3.6,0.435,1,1.3,0.774,0.6,3.7,4.3,7.5,1.9,0.3,2.3,3.6,11.6
2003-04,33,TOT,NBA,PG,71,10,1252,4.6,11.2,0.41,2.4,5.9,0.408,2.2,5.3,0.413,0.6,0.8,0.741,0.3,3.8,4.1,6.2,1.8,0.3,2.8,3.1,12.2
2003-04,33,NYK,NBA,PG,35,10,827,5,11.3,0.442,2.6,6,0.428,2.4,5.3,0.459,0.7,0.9,0.762,0.4,3.7,4.2,7.4,2,0.3,3,3.2,13.3
2003-04,33,SAS,NBA,PG,36,0,425,3.8,11,0.346,2.1,5.8,0.368,1.7,5.3,0.323,0.3,0.5,0.667,0.2,3.9,4.1,3.8,1.4,0.3,2.3,2.8,10.1
2004-05,34,HOU,NBA,PG,14,13,360,2.4,7.7,0.312,1.6,5.1,0.314,0.8,2.6,0.308,1.1,1.3,0.846,0.6,3.3,3.9,4.3,1.5,0,1.8,2.2,7.5
Career,NA,,NBA,,630,285,14080,3.6,8.8,0.408,1.6,4.5,0.364,1.9,4.3,0.455,1.3,1.7,0.771,0.6,3.6,4.2,6.5,2,0.3,2.7,3.3,10.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10 seasons,NA,NYK,NBA,,580,272,13295,3.6,8.7,0.413,1.6,4.4,0.366,2,4.3,0.462,1.3,1.7,0.77,0.6,3.6,4.2,6.6,2,0.3,2.7,3.3,10.2
1 season,NA,SAS,NBA,,36,0,425,3.8,11,0.346,2.1,5.8,0.368,1.7,5.3,0.323,0.3,0.5,0.667,0.2,3.9,4.1,3.8,1.4,0.3,2.3,2.8,10.1
1 season,NA,HOU,NBA,,14,13,360,2.4,7.7,0.312,1.6,5.1,0.314,0.8,2.6,0.308,1.1,1.3,0.846,0.6,3.3,3.9,4.3,1.5,0,1.8,2.2,7.5
