,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,30,NYK,NBA,PG,61,1492,95%,5%,,,,+6.7,+5.7,77,24,63,6,22,0,586,3,11
2001-02,31,NYK,NBA,PG,63,1058,94%,7%,,,,-0.8,+4.6,47,25,47,1,19,0,442,3,5
2002-03,32,NYK,NBA,PG,66,1465,99%,1%,,,,+1.8,+5.5,66,18,64,3,10,0,684,2,8
2003-04,33,TOT,NBA,PG,71,1252,93%,7%,,,,-2.4,-6.7,65,20,47,8,8,0,462,1,14
2003-04,33,NYK,NBA,PG,35,827,89%,11%,,,,-3.7,-2.7,49,13,32,5,7,0,368,1,7
2003-04,33,SAS,NBA,PG,36,425,100%,,,,,+0.1,-9.0,16,7,15,3,1,0,94,0,7
2004-05,34,HOU,NBA,PG,14,360,88%,12%,,,,-0.4,-5.8,10,6,5,0,2,0,98,0,1
Career,,,NBA,,275,5627,95%,5%,,,,+1.5,+1.9,265,93,226,18,61,0,2272,9,39
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,NYK,NBA,,225,4842,95%,5%,,,,+1.8,+4.0,239,80,206,15,58,0,2080,9,31
1 season,,SAS,NBA,,36,425,100%,,,,,+0.1,-9.0,16,7,15,3,1,0,94,0,7
1 season,,HOU,NBA,,14,360,88%,12%,,,,-0.4,-5.8,10,6,5,0,2,0,98,0,1
