Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1964-65,26,NYK,NBA,PG,77,1332,7.1,0.381,0.305,NA,NA,NA,16.8,NA,-1.5,0.8,-0.7,-0.026
1965-66,27,NYK,NBA,PG,71,1193,13.1,0.505,0.225,NA,NA,NA,24.3,NA,1.6,0.3,2,0.079
1966-67,28,NYK,NBA,PG,63,1593,10,0.435,0.198,NA,NA,NA,17.4,NA,-0.5,0.6,0.1,0.003
1967-68,29,NYK,NBA,PG,77,968,8,0.43,0.296,NA,NA,NA,17.1,NA,-0.4,0.9,0.5,0.024
1968-69,30,BOS,NBA,PG,80,1388,8.8,0.431,0.205,NA,NA,NA,16.7,NA,-0.5,2.4,1.9,0.066
1969-70,31,BOS,NBA,PG,71,1617,11.1,0.463,0.348,NA,NA,NA,18,NA,-0.1,1.8,1.7,0.051
1970-71,32,BUF,NBA,PG,73,2137,11.6,0.47,0.297,NA,NA,5.6,22.6,NA,0.7,1.4,2.1,0.047
1971-72,33,BUF,NBA,PG,54,1223,9.7,0.504,0.568,NA,NA,5,21.6,NA,0.8,0.3,1.1,0.044
Career,NA,,NBA,,566,11451,10.1,0.451,0.285,NA,NA,5.4,19.4,NA,0,8.6,8.6,0.036
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,NYK,NBA,,288,5086,9.6,0.438,0.248,NA,NA,NA,18.8,NA,-0.8,2.6,1.8,0.017
2 seasons,NA,BOS,NBA,,151,3005,10,0.448,0.279,NA,NA,NA,17.4,NA,-0.7,4.3,3.6,0.058
2 seasons,NA,BUF,NBA,,127,3360,10.9,0.479,0.363,NA,NA,5.4,22.2,NA,1.5,1.7,3.2,0.046
