,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1966-67,28,NYK,NBA,,2,,4,4,,,,7
1967-68,29,NYK,NBA,,2,8,4,5,6,3,5,6
1968-69,30,BOS,NBA,,9,21,5,6,11,8,5,20
Career,,,,,9,,5,6,,,,20
1 Season,,BOS,NBA,,9,21,5,6,11,8,5,20
2 Seasons,,NYK,NBA,,2,,4,5,,,,7
