Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1964-65,26,NYK,NBA,PG,77,NA,1332,3.9,11.8,0.333,2.4,3.6,0.654,4.5,4.5,5.7,10.2
1965-66,27,NYK,NBA,PG,71,NA,1193,6.4,13.5,0.472,2.2,3,0.733,5.1,6.5,6.5,15
1966-67,28,NYK,NBA,PG,63,NA,1593,5.3,13,0.409,1.7,2.6,0.649,6.2,4.9,5.2,12.3
1967-68,29,NYK,NBA,PG,77,NA,968,4.2,10.8,0.385,2.2,3.2,0.686,4.9,5,6.4,10.5
1968-69,30,BOS,NBA,PG,80,NA,1388,5.1,12.7,0.404,1.7,2.6,0.65,5,4.6,6.8,11.9
1969-70,31,BOS,NBA,PG,71,NA,1617,4.7,11.6,0.404,3,4,0.746,6,5.1,4.5,12.4
1970-71,32,BUF,NBA,PG,73,NA,2137,4.9,11.5,0.421,2.5,3.4,0.744,4.4,5.9,4.5,12.2
1971-72,33,BUF,NBA,PG,54,NA,1223,3,6.5,0.459,2.2,3.7,0.6,3.7,6.1,4.9,8.2
Career,NA,,NBA,,566,NA,11451,4.7,11.5,0.41,2.3,3.3,0.69,5,5.3,5.4,11.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,NYK,NBA,,288,NA,5086,5,12.4,0.402,2.1,3.1,0.677,5.3,5.2,5.9,12.1
2 seasons,NA,BOS,NBA,,151,NA,3005,4.9,12.1,0.404,2.4,3.4,0.712,5.5,4.9,5.6,12.1
2 seasons,NA,BUF,NBA,,127,NA,3360,4.2,9.7,0.43,2.4,3.5,0.689,4.2,6,4.6,10.8
