Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005-06,18,LAL,NBA,C,46,0,338,3.5,8.7,0.402,0,0,NA,3.5,8.7,0.402,0.9,2.9,0.296,3.6,4.9,8.5,1,0.4,2.3,1.8,6,7.9
2006-07,19,LAL,NBA,C,82,53,1793,5,8.9,0.558,0,0.1,0,5,8.8,0.561,2.9,4.3,0.668,2.8,6.9,9.7,1.9,0.2,2.6,2.3,5,12.8
2007-08,20,LAL,NBA,C,35,25,1008,6.8,10.6,0.636,0,0,NA,6.8,10.6,0.636,2.9,4.2,0.695,3.7,9,12.7,2.2,0.4,2.6,1.9,3.5,16.4
2008-09,21,LAL,NBA,C,50,50,1446,7,12.5,0.56,0,0,NA,7,12.5,0.56,3.8,5.4,0.707,3.4,6.5,9.9,1.8,0.4,2.2,2.1,3.9,17.8
2009-10,22,LAL,NBA,C,65,65,1977,7.1,12.5,0.57,0,0,0,7.1,12.5,0.571,3.5,4.8,0.739,3.2,6.6,9.9,1.2,0.6,1.7,2.1,3.5,17.8
2010-11,23,LAL,NBA,C,54,47,1500,5.7,9.9,0.574,0,0,NA,5.7,9.9,0.574,3.3,5,0.66,4.1,8.1,12.2,1.8,0.5,2.5,1.8,3.4,14.7
2011-12,24,LAL,NBA,C,60,60,2112,7.6,13.6,0.558,0,0.1,0.2,7.6,13.5,0.56,4,5.8,0.692,3.3,8.8,12.1,1.4,0.5,2,2.6,1.8,19.1
2013-14,26,TOT,NBA,C,26,19,516,6.6,15.7,0.418,0,0,NA,6.6,15.7,0.418,2.6,3.4,0.755,3.7,6.4,10.1,2,0.4,2,2.4,2.2,15.7
2013-14,26,CLE,NBA,C,24,19,480,6.4,15.2,0.419,0,0,NA,6.4,15.2,0.419,2.4,3.2,0.762,3.5,5.9,9.5,2,0.5,2.1,2.3,2.1,15.1
2013-14,26,IND,NBA,C,2,0,36,9,22,0.409,0,0,NA,9,22,0.409,5,7,0.714,6,13,19,2,0,1,4,3,23
Career,NA,,NBA,,418,319,10690,6.5,11.6,0.556,0,0,0.111,6.5,11.6,0.557,3.3,4.8,0.69,3.4,7.5,10.8,1.7,0.4,2.2,2.2,3.5,16.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,LAL,NBA,,392,300,10174,6.5,11.4,0.566,0,0,0.111,6.4,11.4,0.567,3.4,4.9,0.687,3.4,7.5,10.9,1.6,0.4,2.2,2.2,3.5,16.3
1 season,NA,CLE,NBA,,24,19,480,6.4,15.2,0.419,0,0,NA,6.4,15.2,0.419,2.4,3.2,0.762,3.5,5.9,9.5,2,0.5,2.1,2.3,2.1,15.1
1 season,NA,IND,NBA,,2,0,36,9,22,0.409,0,0,NA,9,22,0.409,5,7,0.714,6,13,19,2,0,1,4,3,23
