,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2005-06,18,LAL,NBA,C,1,2,.000,8.0,1.000,.000,1.000,.000,.000,.000,.000,,.000,,,,,.000,0,,,,0,0
2006-07,19,LAL,NBA,C,5,55,.533,5.3,1.000,.400,.533,.067,.000,.000,.533,.833,.375,.000,,,.750,.267,4,,,,0,0
2008-09,21,LAL,NBA,C,23,400,.457,5.1,1.000,.433,.394,.157,.016,.000,.457,.545,.420,.350,.000,,.621,.134,16,,,,0,0
2009-10,22,LAL,NBA,C,23,561,.537,2.6,1.000,.651,.295,.054,.000,.000,.537,.608,.455,.125,,,.675,.228,33,,,,0,0
2010-11,23,LAL,NBA,C,10,320,.543,5.1,1.000,.429,.400,.152,.019,.000,.543,.689,.405,.438,1.000,,.579,.095,10,,,,0,0
2011-12,24,LAL,NBA,C,12,451,.477,4.6,1.000,.490,.425,.072,.013,.000,.477,.693,.277,.273,.000,,.589,.157,21,,,,0,0
Career,,,NBA,,74,1789,.502,4.3,1.000,.505,.382,.102,.011,.000,.502,.637,.376,.321,.333,,.623,.162,84,,,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,LAL,NBA,,74,1789,.502,4.3,1.000,.505,.382,.102,.011,.000,.502,.637,.376,.321,.333,,.623,.162,84,,,,0,0
