,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2005-06,18,LAL,NBA,C,1,2,,,,,100%,-170.0,-163.1,0,0,0,0,0,0,0,0,0
2006-07,19,LAL,NBA,C,5,55,,,,,100%,-11.7,-0.9,0,0,5,1,3,0,0,0,0
2008-09,21,LAL,NBA,C,23,400,,,,,100%,+2.1,-8.9,3,6,47,4,25,0,23,9,13
2009-10,22,LAL,NBA,C,23,561,,,,,100%,+0.5,-6.9,4,3,47,3,27,1,27,8,16
2010-11,23,LAL,NBA,C,10,320,,,,,100%,-4.7,-10.4,3,1,16,8,19,0,18,4,6
2011-12,24,LAL,NBA,C,12,451,,,,,100%,-3.6,+5.0,2,7,12,1,31,1,40,7,24
Career,,,NBA,,74,1789,,,,,100%,-1.7,-5.0,12,17,127,17,105,2,108,28,59
,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,LAL,NBA,,74,1789,,,,,100%,-1.7,-5.0,12,17,127,17,105,2,108,28,59
