,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2005-06,18,LAL,NBA,C,46,338,,,,,100%,-4.6,-7.8,3,4,34,3,16,1,21,5,16
2006-07,19,LAL,NBA,C,82,1793,,,,,100%,-3.1,-5.3,27,24,177,22,99,2,210,28,43
2007-08,20,LAL,NBA,C,35,1008,,,,,100%,+10.9,+4.4,10,15,60,10,64,1,134,22,29
2008-09,21,LAL,NBA,C,50,1446,,,,,100%,+8.3,+0.1,17,24,92,18,119,3,160,35,37
2009-10,22,LAL,NBA,C,65,1977,,,,,100%,+6.9,+3.5,21,28,109,23,130,4,157,35,51
2010-11,23,LAL,NBA,C,54,1500,,,,,100%,+7.2,+0.5,18,15,80,16,90,2,170,17,31
2011-12,24,LAL,NBA,C,60,2112,,,,,100%,+1.8,+0.7,42,45,62,11,164,2,187,40,60
2013-14,26,TOT,NBA,C,26,516,,,,,100%,-13.3,-14.9,10,4,18,8,27,0,64,7,12
2013-14,26,CLE,NBA,C,24,480,,,,,100%,-13.4,-11.3,9,3,17,7,23,0,60,6,11
2013-14,26,IND,NBA,C,2,36,,,,,100%,-12.7,-17.6,1,1,1,1,4,0,4,1,1
Career,,,NBA,,418,10690,,,,,100%,+3.5,-0.6,148,159,632,111,709,15,1103,189,279
,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,LAL,NBA,,392,10174,,,,,100%,+4.3,+0.2,138,155,614,103,682,15,1039,182,267
1 season,,CLE,NBA,,24,480,,,,,100%,-13.4,-11.3,9,3,17,7,23,0,60,6,11
1 season,,IND,NBA,,2,36,,,,,100%,-12.7,-17.6,1,1,1,1,4,0,4,1,1
