Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1976-77,22,POR,NBA,C,63,NA,1065,5.8,12.5,0.465,2.8,4.5,0.606,4.3,8.1,12.3,3.3,1.5,1.6,NA,5.2,14.4,NA,NA,97
1977-78,23,HOU,NBA,C,12,NA,66,7.9,14.4,0.55,2.9,7.2,0.4,3.6,6.5,10,1.4,0.7,0.7,5,11.5,18.7,NA,90,107
Career,NA,,NBA,,75,NA,1131,5.9,12.6,0.47,2.8,4.7,0.588,4.3,8,12.2,3.2,1.5,1.5,0.3,5.5,14.6,NA,90,98
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,POR,NBA,,63,NA,1065,5.8,12.5,0.465,2.8,4.5,0.606,4.3,8.1,12.3,3.3,1.5,1.6,NA,5.2,14.4,NA,NA,97
1 season,NA,HOU,NBA,,12,NA,66,7.9,14.4,0.55,2.9,7.2,0.4,3.6,6.5,10,1.4,0.7,0.7,5,11.5,18.7,NA,90,107
