Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1976-77,22,POR,NBA,C,63,1065,13.1,0.496,0.365,10.1,18.3,14.3,9.5,1.5,1.9,NA,NA,NA,0.7,1.4,2.2,0.097,NA,-0.2,0.4,0.2,0.6
1977-78,23,HOU,NBA,C,12,66,7.7,0.533,0.5,7.8,14.9,11.2,4.2,0.7,0.8,22.3,19,NA,0,0,0,-0.008,NA,-4.5,-0.5,-5.1,-0.1
Career,NA,,NBA,,75,1131,12.8,0.498,0.373,10,18.1,14.1,9.2,1.5,1.8,22.3,19,NA,0.7,1.5,2.1,0.091,NA,-0.4,0.4,-0.1,0.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,POR,NBA,,63,1065,13.1,0.496,0.365,10.1,18.3,14.3,9.5,1.5,1.9,NA,NA,NA,0.7,1.4,2.2,0.097,NA,-0.2,0.4,0.2,0.6
1 season,NA,HOU,NBA,,12,66,7.7,0.533,0.5,7.8,14.9,11.2,4.2,0.7,0.8,22.3,19,NA,0,0,0,-0.008,NA,-4.5,-0.5,-5.1,-0.1
