Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1976-77,22,POR,NBA,C,19,NA,105,6.4,13.6,0.469,2.6,3.8,0.667,3.4,6.4,9.8,3.8,1.7,1.7,NA,10.2,15.3,NA,NA,95
Career,NA,,NBA,,19,NA,105,6.4,13.6,0.469,2.6,3.8,0.667,3.4,6.4,9.8,3.8,1.7,1.7,NA,10.2,15.3,NA,NA,95
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,POR,NBA,,19,NA,105,6.4,13.6,0.469,2.6,3.8,0.667,3.4,6.4,9.8,3.8,1.7,1.7,NA,10.2,15.3,NA,NA,95
