Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,22,MNL,NBA,,12,NA,NA,16,37,0.432,10,14,0.714,NA,12,34,42
1950-51,23,MNL,NBA,,7,NA,NA,24,52,0.462,6,8,0.75,27,19,30,54
1951-52,24,MNL,NBA,SG,12,NA,235,30,68,0.441,14,17,0.824,20,24,39,74
1952-53,25,MNL,NBA,SG,12,NA,204,25,65,0.385,10,20,0.5,22,14,32,60
1955-56,28,STL,NBA,PG,8,NA,256,27,75,0.36,12,19,0.632,24,29,27,66
1956-57,29,SYR,NBA,SG,5,NA,133,12,45,0.267,8,9,0.889,13,15,21,32
1957-58,30,SYR,NBA,SG,3,NA,43,4,16,0.25,2,3,0.667,7,5,6,10
Career,NA,,NBA,,59,NA,871,138,358,0.385,62,90,0.689,113,118,189,338
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,MNL,NBA,,43,NA,439,95,222,0.428,40,59,0.678,69,69,135,230
1 season,NA,STL,NBA,,8,NA,256,27,75,0.36,12,19,0.632,24,29,27,66
2 seasons,NA,SYR,NBA,,8,NA,176,16,61,0.262,10,12,0.833,20,20,27,42
