Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1949-50,22,MNL,NBA,,12,NA,NA,0.487,0.378,NA,NA,NA,NA,NA,0.3,0.5,0.8,NA
1950-51,23,MNL,NBA,,7,NA,NA,0.486,0.154,NA,NA,NA,NA,NA,0.3,0.1,0.5,NA
1951-52,24,MNL,NBA,SG,12,235,12.9,0.49,0.25,NA,NA,NA,21.9,NA,0.3,0.3,0.6,0.131
1952-53,25,MNL,NBA,SG,12,204,9.4,0.407,0.308,NA,NA,NA,14.6,NA,-0.1,0.3,0.2,0.055
1955-56,28,STL,NBA,PG,8,256,7.8,0.396,0.253,NA,NA,NA,21,NA,-0.1,0,-0.1,-0.016
1956-57,29,SYR,NBA,SG,5,133,5,0.327,0.2,NA,NA,NA,19.1,NA,-0.2,0.2,-0.1,-0.021
1957-58,30,SYR,NBA,SG,3,43,5.2,0.289,0.188,NA,NA,NA,20.5,NA,-0.1,0.1,0,-0.032
Career,NA,,NBA,,59,871,9,0.425,0.251,NA,NA,NA,19.4,NA,0.4,1.5,2,0.039
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,MNL,NBA,,43,439,11.3,0.464,0.266,NA,NA,NA,18.5,NA,0.9,1.2,2.1,0.096
1 season,NA,STL,NBA,,8,256,7.8,0.396,0.253,NA,NA,NA,21,NA,-0.1,0,-0.1,-0.016
2 seasons,NA,SYR,NBA,,8,176,5,0.317,0.197,NA,NA,NA,19.5,NA,-0.4,0.3,-0.1,-0.024
