Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1949-50,22,MNL,NBA,,66,NA,NA,0.394,0.213,NA,NA,NA,NA,NA,0.7,2.7,3.5,NA
1950-51,23,MNL,NBA,,68,NA,NA,0.411,0.296,NA,NA,NA,NA,NA,1,2.3,3.3,NA
1951-52,24,MNL,NBA,SG,65,1712,8.2,0.37,0.255,NA,NA,NA,NA,NA,-1,3.2,2.2,0.061
1952-53,25,MNL,NBA,SG,70,1643,10.5,0.421,0.319,NA,NA,NA,NA,NA,0.6,2.2,2.9,0.084
1953-54,26,TOT,NBA,SG,64,1443,7.5,0.368,0.352,NA,NA,NA,NA,NA,-1.5,1.5,0,-0.001
1953-54,26,MNL,NBA,,40,619,6,0.365,0.392,NA,NA,NA,NA,NA,-0.6,0.8,0.2,0.017
1953-54,26,MLH,NBA,SG,24,824,8.6,0.371,0.325,NA,NA,NA,NA,NA,-0.9,0.6,-0.3,-0.015
1954-55,27,MLH,NBA,PG,72,2300,8,0.379,0.211,NA,NA,NA,NA,NA,-2.6,2.2,-0.4,-0.008
1955-56,28,STL,NBA,PG,72,2219,8,0.391,0.201,NA,NA,NA,NA,NA,-1.3,2.2,0.9,0.019
1956-57,29,TOT,NBA,SG,66,1810,NA,0.422,0.207,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956-57,29,STL,NBA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956-57,29,SYR,NBA,SG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957-58,30,SYR,NBA,SG,72,1799,7.2,0.393,0.202,NA,NA,NA,NA,NA,-0.6,1.5,0.9,0.025
Career,NA,,NBA,,615,12926,8.2,0.394,0.243,NA,NA,NA,NA,NA,-4.6,17.9,13.2,0.024
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,MNL,NBA,,309,3974,8.8,0.396,0.286,NA,NA,NA,NA,NA,0.8,11.3,12.1,0.063
4 seasons,NA,"MLH,STL",NBA,,168,5343,8.1,0.382,0.224,NA,NA,NA,NA,NA,-4.8,5,0.2,0.002
2 seasons,NA,SYR,NBA,,72,1799,7.2,0.393,0.202,NA,NA,NA,NA,NA,-0.6,1.5,0.9,0.025
