Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,22,MNL,NBA,,66,NA,NA,1.9,5.3,0.359,0.8,1.1,0.676,NA,2,2.7,4.5
1950-51,23,MNL,NBA,,68,NA,NA,2.2,6.4,0.347,1.5,1.9,0.789,2.5,2.9,3.2,5.9
1951-52,24,MNL,NBA,SG,65,NA,26.3,2.4,7.5,0.32,1.4,1.9,0.718,2.5,2.9,3.1,6.2
1952-53,25,MNL,NBA,SG,70,NA,23.5,2.8,7.4,0.376,1.5,2.4,0.648,2.2,2.3,3.8,7.1
1953-54,26,TOT,NBA,SG,64,NA,22.5,2.3,7,0.321,1.5,2.5,0.595,2,2.2,3.4,6
1953-54,26,MNL,NBA,,40,NA,15.5,1.4,4.5,0.298,1.2,1.8,0.662,1.5,1.4,2.9,3.9
1953-54,26,MLH,NBA,SG,24,NA,34.3,3.8,11.2,0.336,2,3.6,0.54,3,3.5,4.3,9.5
1954-55,27,MLH,NBA,PG,72,NA,31.9,4.2,12.2,0.342,1.8,2.6,0.681,3.1,3.5,4,10.1
1955-56,28,STL,NBA,PG,72,NA,30.8,3.6,10.1,0.359,1.3,2,0.664,2.7,3.8,3.4,8.6
1956-57,29,TOT,NBA,SG,66,NA,27.4,3.7,9.5,0.386,1.4,2,0.715,2.4,2.4,3.3,8.8
1956-57,29,STL,NBA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956-57,29,SYR,NBA,SG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957-58,30,SYR,NBA,SG,72,NA,25,2.9,8.4,0.348,1.3,1.7,0.795,2.3,2.3,2.8,7.2
Career,NA,,NBA,,615,NA,26.9,2.9,8.2,0.352,1.4,2,0.693,2.5,2.7,3.3,7.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,MNL,NBA,,309,NA,22.7,2.2,6.4,0.346,1.3,1.8,0.701,2.2,2.4,3.2,5.7
4 seasons,NA,"MLH,STL",NBA,,168,NA,31.8,3.9,11.1,0.347,1.6,2.5,0.646,2.9,3.6,3.8,9.3
2 seasons,NA,SYR,NBA,,72,NA,25,2.9,8.4,0.348,1.3,1.7,0.795,2.3,2.3,2.8,7.2
