Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,22,MNL,NBA,,12,NA,NA,1.3,3.1,0.432,0.8,1.2,0.714,NA,1,2.8,3.5
1950-51,23,MNL,NBA,,7,NA,NA,3.4,7.4,0.462,0.9,1.1,0.75,3.9,2.7,4.3,7.7
1951-52,24,MNL,NBA,SG,12,NA,19.6,2.5,5.7,0.441,1.2,1.4,0.824,1.7,2,3.3,6.2
1952-53,25,MNL,NBA,SG,12,NA,17,2.1,5.4,0.385,0.8,1.7,0.5,1.8,1.2,2.7,5
1955-56,28,STL,NBA,PG,8,NA,32,3.4,9.4,0.36,1.5,2.4,0.632,3,3.6,3.4,8.3
1956-57,29,SYR,NBA,SG,5,NA,26.6,2.4,9,0.267,1.6,1.8,0.889,2.6,3,4.2,6.4
1957-58,30,SYR,NBA,SG,3,NA,14.3,1.3,5.3,0.25,0.7,1,0.667,2.3,1.7,2,3.3
Career,NA,,NBA,,59,NA,21.8,2.3,6.1,0.385,1.1,1.5,0.689,2.4,2,3.2,5.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,MNL,NBA,,43,NA,18.3,2.2,5.2,0.428,0.9,1.4,0.678,2.2,1.6,3.1,5.3
1 season,NA,STL,NBA,,8,NA,32,3.4,9.4,0.36,1.5,2.4,0.632,3,3.6,3.4,8.3
2 seasons,NA,SYR,NBA,,8,NA,22,2,7.6,0.262,1.3,1.5,0.833,2.5,2.5,3.4,5.3
