,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1971-72,23,CLE,NBA,,15,30,,,,,12,13,,,8,7,,,,5,36,
1972-73,24,CLE,NBA,,17,32,,,,,10,13,,,13,9,,,,6,40,
1973-74,25,CLE,NBA,,17,31,,,,,11,11,,,8,9,,,,6,39,
1974-75,26,CLE,NBA,,16,31,,,,,8,8,,,,,,,,,34,
1975-76,27,CLE,NBA,,12,19,,,,,7,9,,,5,7,,,,4,27,
1976-77,28,CLE,NBA,,18,24,,,,,9,11,,,8,8,3,2,,6,42,
1977-78,29,CLE,NBA,,11,25,,,,,10,11,,,7,8,,,,6,30,
1978-79,30,CLE,NBA,,12,23,,,,,14,15,,,9,8,,2,,6,30,
1979-80,31,CLE,NBA,,14,22,1,,14,,10,11,,,9,7,,2,,4,32,
1980-81,32,TOT,NBA,,7,,0,,,,4,6,,,,,,,,,17,
1980-81,32,DAL,NBA,,2,6,0,,2,,1,2,,,4,3,,0,,3,5,
1980-81,32,WSB,NBA,,7,,0,,,,4,6,,,,,,,,,17,
Career,,,,,18,,,,,,14,15,,,,,,,,,42,
9 Seasons,,CLE,NBA,,18,32,,,14,,14,15,,,,,,,,,42,
1 Season,,WSB,NBA,,7,,0,,,,4,6,,,,,,,,,17,
1 Season,,DAL,NBA,,2,6,0,,2,,1,2,,,4,3,,0,,3,5,
