,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2006-07,21,TOR,NBA,SF,17,83,,,7%,89%,4%,-17.8,-19.5,1,1,4,0,7,0,9,2,2
2012-13,27,PHO,NBA,SG,79,1910,,78%,21%,1%,,-3.9,+6.0,25,13,60,6,37,9,244,3,36
2013-14,28,PHO,NBA,SF,81,2490,,3%,92%,6%,,+2.1,-1.2,38,16,75,17,68,26,334,16,51
2014-15,29,PHO,NBA,SF,78,2383,,17%,73%,11%,,-1.2,-0.2,51,13,54,13,52,17,278,10,32
2015-16,30,PHO,NBA,SF,82,2540,,6%,89%,6%,,-7.2,+0.2,45,29,71,13,54,14,412,12,44
2016-17,31,TOT,NBA,SF,81,2236,,1%,83%,16%,,-1.6,-1.0,28,10,79,12,32,13,230,7,34
2016-17,31,PHO,NBA,SF,57,1627,,1%,84%,15%,,-4.6,+2.2,21,7,59,9,30,10,169,7,28
2016-17,31,TOR,NBA,SF,24,609,,,81%,19%,,+6.9,+2.7,7,3,20,3,2,3,61,0,6
2017-18,32,HOU,NBA,PF,82,2281,,5%,39%,55%,2%,+11.1,+5.9,31,9,98,16,18,9,190,4,19
2018-19,33,HOU,NBA,PF,82,2802,,,11%,83%,6%,+4.6,-1.5,30,5,122,18,12,35,247,1,16
2019-20,34,HOU,NBA,PF,64,2203,,,1%,71%,28%,+3.4,-1.1,31,9,108,14,10,35,250,2,8
Career,,,NBA,,646,18928,,12%,51%,32%,4%,+0.9,+0.6,280,105,671,109,290,158,2194,57,242
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,PHO,NBA,,377,10950,,19%,73%,7%,,-2.8,+1.1,180,78,319,58,241,76,1437,48,191
3 seasons,,HOU,NBA,,228,7286,,1%,17%,70%,11%,+6.3,+1.0,92,23,328,48,40,79,687,7,43
2 seasons,,TOR,NBA,,41,692,,,72%,28%,,+3.9,+0.1,8,4,24,3,9,3,70,2,8
