Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1973-74,22,BUF,NBA,SG,59,693,10.2,0.521,0.427,3.7,5.6,4.7,9.6,1.9,0.7,NA,NA,NA,0.3,0.3,0.6,0.045,NA,-2.5,0,-2.5,-0.1
1974-75,23,BUF,NBA,SG,79,1690,12.5,0.518,0.283,4.3,5.6,4.9,13.3,2.3,0.6,NA,NA,NA,1.7,1.3,3,0.086,NA,-1,0.6,-0.4,0.7
1975-76,24,BUF,NBA,SG,81,2247,11.9,0.505,0.285,2.8,7.2,5.1,12.3,2.4,1.1,NA,NA,NA,1,2.2,3.3,0.07,NA,-1.7,0.9,-0.8,0.7
1976-77,25,ATL,NBA,SG,82,2487,12,0.472,0.299,1.7,5.5,3.6,17.2,2.6,1,NA,NA,NA,0.5,1.8,2.3,0.044,NA,-1.6,0.7,-0.9,0.7
1977-78,26,ATL,NBA,SG,21,520,11.1,0.456,0.272,1.2,3.9,2.5,22.5,2.2,0.6,15.2,18.8,NA,0.1,0.4,0.6,0.051,NA,-1.5,-0.3,-1.8,0
Career,NA,,NBA,,322,7637,11.9,0.494,0.299,2.7,5.9,4.4,14.6,2.4,0.9,15.2,18.8,NA,3.7,6,9.8,0.061,NA,-1.6,0.6,-1,2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,BUF,NBA,,219,4630,11.9,0.512,0.303,3.5,6.4,5,12.3,2.3,0.8,NA,NA,NA,3.1,3.9,6.9,0.072,NA,-1.6,0.6,-0.9,1.3
2 seasons,NA,ATL,NBA,,103,3007,11.9,0.469,0.295,1.6,5.3,3.4,18.1,2.5,0.9,15.2,18.8,NA,0.6,2.2,2.8,0.045,NA,-1.6,0.5,-1.1,0.7
